"","rowname","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","condition","TFH","GC","HumoralImmunity","GC_TFs","TF_TFs","GCZones","cd40Signaling","nfkbactivation","ProliferationdarkZoneBcells","otherMarkers","calciumsignaling","BCRgenes","memoryBcells"
"1497","RITA1",1.28122033942523e-06,-0.70065230741829,0.136,0.229,0.0192477731591852,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1498","SGTA",1.2860495814172e-06,0.596335152019357,0.388,0.28,0.0193203228616306,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1499","SDR39U1",1.29516264777086e-06,-0.387927126305188,0.403,0.526,0.0194572284574616,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1500","NAP1L5",1.3062995535576e-06,1.15723755824769,0.143,0.068,0.0196245381930959,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1501","LRIG1",1.34174697963117e-06,1.03425654197154,0.203,0.116,0.0201570648749991,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1502","PPP1R3B",1.3761961226018e-06,-0.355630739521968,0.46,0.586,0.0206745943498468,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1503","ACY1",1.39645049012004e-06,-0.291865144405388,0.664,0.799,0.0209788757130733,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1504","ESF1",1.40119708713129e-06,0.711225412190789,0.352,0.251,0.0210501838399734,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1505","RBP1",1.40299535408389e-06,-0.393290702731047,0.417,0.542,0.0210771992044023,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1506","AIM2",1.40378719845678e-06,1.98163934839018,0.069,0.018,0.0210890950824162,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1507","BTBD6",1.42578154225526e-06,0.64291601095984,0.346,0.241,0.0214195161093008,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1508","SKP2",1.42697533770778e-06,-0.558812456265183,0.205,0.311,0.021437450498384,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1509","PTPRG",1.44069407496577e-06,-0.563336134495303,0.204,0.311,0.0216435470882108,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1510","PPARA",1.44257770256642e-06,0.425487545016254,0.635,0.558,0.0216718448256553,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1511","MAPKAPK3",1.45030938099753e-06,0.710320370745519,0.311,0.209,0.0217879978307259,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1512","PFDN2",1.46080625321487e-06,0.568188100003288,0.457,0.358,0.021945692342047,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1513","GNB1",1.46154173021621e-06,0.318539238477337,0.807,0.777,0.0219567414130382,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1514","SLC13A3",1.49287153969478e-06,-0.859294165642201,0.114,0.2,0.0224274091408347,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1515","RBM38",1.52499642421625e-06,1.04597771681832,0.17,0.088,0.0229100212810007,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1516","FCGR1A",1.55231858426473e-06,1.2326315364666,0.131,0.059,0.0233204820914091,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1517","DEPDC7",1.5812490305208e-06,0.69384251584711,0.346,0.244,0.023755104185514,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1518","PTPRE",1.58782103593075e-06,0.961055016234088,0.225,0.135,0.0238538354227877,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1519","EFR3A",1.60056138131214e-06,-0.451253881732139,0.413,0.532,0.0240452336314523,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1520","HCFC1",1.61212392867494e-06,0.591692830074167,0.406,0.3,0.0242189377804835,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1521","PUS7",1.62480846861026e-06,1.31360838570688,0.118,0.05,0.0244094976239319,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1522","TPM2",1.62724921337579e-06,0.989733030436517,0.19,0.104,0.0244461649325444,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1523","AMACR",1.65611206142842e-06,-0.276698270742215,0.668,0.768,0.0248797714988392,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1524","ZNF608",1.65808422307796e-06,-1.13275097608848,0.053,0.119,0.0249093992833002,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1525","FGFR1OP",1.67470580275913e-06,-0.601881178157069,0.212,0.316,0.0251591052748505,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1526","CYC1",1.67869788301224e-06,0.362689810910443,0.725,0.664,0.0252190782964928,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1527","SLC30A10",1.7001151556468e-06,-0.44945710570673,0.343,0.46,0.0255408299832819,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1528","MIA2",1.72546005164048e-06,-0.30453043326955,0.634,0.752,0.0259215863557949,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1529","ATP6V0D1",1.72735226918963e-06,0.494146115938198,0.596,0.529,0.0259500131400358,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1530","PRSS8",1.73545572954804e-06,-1.03328007144556,0.067,0.138,0.0260717514250002,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1531","RPP25L",1.79722884240676e-06,-0.848248177613038,0.139,0.228,0.0269997688994768,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1532","SMCHD1",1.80038693399185e-06,0.571047754142529,0.492,0.396,0.0270472129093595,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1533","ZNFX1",1.81083645442415e-06,0.628084176890543,0.404,0.301,0.0272041960548139,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1534","ARMCX3",1.84323055990612e-06,0.734546486425408,0.339,0.242,0.0276908527014696,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1535","GMIP",1.86909046681841e-06,0.996187656959336,0.183,0.1,0.028079346083013,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1536","MRNIP",1.88791571916574e-06,-0.669175699625602,0.198,0.298,0.0283621578490269,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1537","ITPRID2",1.91763904261161e-06,-0.38329915857664,0.384,0.515,0.0288086913371543,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1538","PSME2",1.91844534659011e-06,0.339862049102732,0.766,0.708,0.0288208044418232,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1539","ZFP36",1.93015536423921e-06,0.669518919569456,0.425,0.333,0.0289967240369656,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1540","PCNT",1.94087474732792e-06,0.717702976261994,0.304,0.204,0.0291577613291074,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1541","OXER1",1.94719327436464e-06,-0.454868612464767,0.271,0.389,0.02925268456078,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1542","SHBG",1.97010896049745e-06,-1.0927079930699,0.209,0.295,0.0295969469135532,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1543","PDF",1.99782135379038e-06,1.22110528308557,0.149,0.073,0.0300132701979928,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1544","CD300E",2.06351643798762e-06,2.93841881979106,0.043,0.004,0.0310002074478881,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1545","UBE2C",2.07857193352325e-06,1.40666093624165,0.115,0.048,0.0312263861573198,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1546","HNRNPA0",2.07938948679398e-06,0.424425215717486,0.691,0.626,0.031238668260106,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1547","SLC44A1",2.10347825889476e-06,-0.353217261081292,0.505,0.636,0.0316005538833759,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1548","MIA3",2.11733139909091e-06,-0.494509665192051,0.357,0.467,0.0318086696085427,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1549","NET1",2.13136577279324e-06,-0.484678655832357,0.359,0.474,0.0320195080046729,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1550","SLC45A3",2.15306475599885e-06,-0.708754865072157,0.119,0.207,0.0323454918293707,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1551","MCFD2",2.18247201972409e-06,0.366055346339705,0.741,0.689,0.032787277152315,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1552","TIA1",2.19427938661397e-06,-0.386779008740639,0.452,0.567,0.0329646592251016,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1553","GNAI2",2.19560399665205e-06,0.292421382422752,0.815,0.806,0.0329845588417038,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1554","ZMYND8",2.21470116238337e-06,-0.58016068489472,0.194,0.295,0.0332714555624854,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1555","FAM43A",2.22546303515777e-06,1.08992106440591,0.173,0.093,0.0334331311771752,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1556","TMIGD3",2.22574005645762e-06,-0.48338628672034,0.26,0.373,0.0334372928681628,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1557","DCAF7",2.23428666112092e-06,0.543433231576818,0.509,0.419,0.0335656885100195,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1558","RTN1",2.26169409287126e-06,2.41904466069748,0.054,0.01,0.033977430357205,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1559","XDH",2.27967810738784e-06,0.538691202758791,0.528,0.436,0.0342476042072876,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1560","FYB2",2.30339717404804e-06,-0.540313354805176,0.274,0.382,0.0346039357457237,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1561","USP38",2.30881125382001e-06,-0.592182594725776,0.245,0.348,0.034685271466138,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1562","PRMT3",2.34254428607952e-06,-0.828074846541346,0.086,0.163,0.0351920428097726,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1563","ATP13A2",2.36121443849967e-06,1.07885435941739,0.146,0.07,0.0354725245095805,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1564","EZH2",2.38688276337051e-06,0.980923548305594,0.152,0.075,0.0358581397541152,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"otherMarkers",NA,NA,NA
"1565","CASTOR1",2.39355670352888e-06,-0.848435650167507,0.072,0.145,0.0359584023571144,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1566","JMJD1C",2.45894043261016e-06,-0.594761138827552,0.23,0.333,0.0369406621191025,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1567","C2orf74",2.45984929005709e-06,-0.64784181910962,0.142,0.235,0.0369543158845277,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1568","CAPN5",2.48567770343401e-06,-0.461983871599074,0.298,0.419,0.0373423361386892,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1569","F2R",2.48705931118324e-06,0.971585683726257,0.206,0.12,0.0373630920319059,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1570","GMNC",2.49712084926694e-06,-1.82888285274611,0.014,0.054,0.0375142465185372,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1571","QSOX1",2.5315998256235e-06,-0.451377767841748,0.438,0.558,0.0380322241803418,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1572","CYP4A22",2.57597552543671e-06,-0.414337265175463,0.345,0.465,0.0386988803186357,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1573","GRPEL1",2.58133538717721e-06,0.455570536722592,0.577,0.504,0.0387794015215632,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1574","FOXRED1",2.60107629782738e-06,-0.429781959990042,0.384,0.507,0.0390759692222607,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1575","SCAMP1",2.63923271710677e-06,0.990201361893604,0.204,0.119,0.039649193109095,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1576","ANP32B",2.69051711078999e-06,-0.370352371892599,0.49,0.615,0.040419638555398,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1577","IK",2.69532094028893e-06,0.481457267866044,0.582,0.498,0.0404918064859606,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1578","SLC6A12",2.69569076093964e-06,-0.630932890858135,0.19,0.288,0.0404973623015962,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1579","MSR1",2.71090627573674e-06,0.725147788423158,0.286,0.188,0.040725944980393,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1580","EIF2S3",2.71739152473512e-06,-0.329356565441905,0.689,0.775,0.0408233728760957,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1581","EEF1AKMT2",2.73454775952307e-06,-0.551976272330756,0.248,0.355,0.0410811109913151,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1582","GNL3",2.8131885701517e-06,0.703096847800355,0.412,0.327,0.042262531889389,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1583","PBK",2.83924366882791e-06,2.27296640120953,0.057,0.012,0.0426539576368016,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1584","PSMA7",2.84822459882005e-06,0.334736043656382,0.772,0.747,0.0427888781480736,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1585","BTN3A2",2.87781665365363e-06,0.640845288066147,0.365,0.267,0.0432334395878384,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1586","CYP4F2",2.93932572107697e-06,-0.306983086983839,0.449,0.58,0.0441574903077393,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1587","CES3",2.94088650269241e-06,-0.510710043262777,0.253,0.361,0.044180937929948,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1588","DDOST",2.94283940598201e-06,-0.460990443084334,0.386,0.493,0.0442102763960677,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1589","SLC25A44",2.99456889526678e-06,-0.445904171837731,0.289,0.402,0.0449874085135928,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1590","DDX56",2.99954704377243e-06,0.578405146927803,0.42,0.319,0.0450621952385932,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1591","TTC30A",3.00886868024327e-06,-1.43721986184107,0.029,0.081,0.0452022341832946,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1592","CNDP1",3.01798766213082e-06,-0.44948546121228,0.257,0.372,0.0453392286481913,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1593","EHBP1L1",3.12611309675081e-06,0.535068457036962,0.521,0.443,0.0469635970524875,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1594","TDRP",3.16749523910527e-06,0.689208530589377,0.292,0.194,0.0475852809770785,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1595","ZC3H13",3.16815935009877e-06,-0.339695166961596,0.508,0.621,0.0475952579165339,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1596","RBKS",3.18489349655483e-06,-0.560980639541255,0.221,0.325,0.0478466549987432,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1597","CHD4",3.20370549661209e-06,0.524502457516605,0.493,0.398,0.0481292676756034,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1598","SOCS6",3.21980041808822e-06,0.781672504492953,0.33,0.239,0.0483710616809394,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1599","CEP170B",3.25165057504651e-06,0.74710994788932,0.287,0.192,0.0488495465889237,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1600","DLAT",3.2665726331779e-06,-0.707971749275543,0.16,0.251,0.0490737206682316,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1601","KLF11",3.29803295239769e-06,0.750940924676077,0.291,0.197,0.0495463490438704,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1602","TIMM17A",3.35050330294018e-06,-0.401258249914949,0.4,0.514,0.0503346111200704,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1603","IL2RG",3.36825064214071e-06,0.810333557203713,0.21,0.123,0.0506012293968798,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1604","RNF128",3.39155667006593e-06,-0.342795602107757,0.424,0.545,0.0509513558544004,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1605","PRC1",3.50644175667554e-06,1.48518701748869,0.098,0.038,0.0526772745105367,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1606","SUGCT",3.50948894098385e-06,-0.469506344208106,0.376,0.48,0.0527230523604004,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1607","CD302",3.52092109329336e-06,0.356089748756547,0.704,0.611,0.0528947975845462,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1608","SINHCAF",3.54614709970036e-06,2.04820696532917,0.059,0.013,0.0532737678787985,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1609","ZFAND5",3.58785425657916e-06,-0.253332269501026,0.809,0.869,0.0539003344965888,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1610","CCDC86",3.63561483614836e-06,1.12020017892316,0.166,0.09,0.0546178416834568,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1611","MPLKIP",3.64369061437076e-06,-0.294982283369122,0.572,0.687,0.0547391640996919,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1612","YME1L1",3.68432408653597e-06,-0.326409669085053,0.483,0.602,0.0553496007520298,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1613","ATP1B1",3.71572005187117e-06,0.351851648425423,0.786,0.743,0.0558212623392605,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1614","NR3C1",3.72164204928215e-06,0.732386762906971,0.343,0.248,0.0559102285063657,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1615","SLC5A9",3.75627769299868e-06,-1.0728084356322,0.062,0.128,0.0564305597819192,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1616","UBE2J1",3.75855598794541e-06,0.650433439914807,0.309,0.209,0.0564647866069039,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1617","NPIPB15",3.79127283910996e-06,-0.559163339412692,0.244,0.348,0.0569562918619489,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1618","SLC22A23",3.83318005812384e-06,0.753162164592755,0.246,0.154,0.0575858640131945,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1619","ARMCX6",3.84398893508825e-06,1.36257770903845,0.109,0.046,0.0577482457718308,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1620","ENPEP",3.84685596293412e-06,0.650736642771689,0.4,0.305,0.0577913171311593,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1621","COQ8B",3.88178714577758e-06,0.71900563552963,0.246,0.153,0.0583160882910166,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1622","BSG",3.89140469717462e-06,-0.296192059371694,0.736,0.796,0.0584605727656543,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1623","BLID",3.94383595287879e-06,-1.12725621965457,0.05,0.112,0.0592482475200981,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1624","CCL21",4.0016863021144e-06,1.31360838570688,0.111,0.047,0.0601173333166646,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1625","KPNB1",4.01057101607375e-06,0.537078320249189,0.513,0.426,0.060250808374476,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1626","CAV2",4.02328793883351e-06,-0.48352000950825,0.275,0.385,0.0604418547050958,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1627","DAAM2",4.0759558938007e-06,-1.09789941659503,0.055,0.119,0.0612330853925679,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1628","TMEM120A",4.0813781974552e-06,-0.417782235063207,0.337,0.452,0.0613145446603694,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629","FAM89A",4.12358927977117e-06,1.20959129506853,0.117,0.051,0.0619486817500022,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1630","ACAD9",4.14119691540792e-06,-0.520635870028709,0.287,0.394,0.0622132012601732,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1631","PTPRJ",4.17335090493949e-06,0.648215614664988,0.332,0.232,0.062696250644906,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1632","SQOR",4.22039198845088e-06,0.435694443574279,0.662,0.601,0.0634029488424976,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1633","KLHL5",4.24223712097318e-06,0.508596245675771,0.53,0.438,0.0637311282683801,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1634","ARHGAP25",4.25289089814613e-06,0.895234797596143,0.218,0.132,0.0638911799628494,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1635","RETSAT",4.31943986559131e-06,0.515307498127834,0.568,0.493,0.0648909451007783,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1636","GNAI1",4.34913607526815e-06,-0.845397939529124,0.09,0.166,0.0653370712587534,"Glul_RejectorDSA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
